CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PUC_NUM,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2018133615,3.0,9,"188 JEFFERSON ST, SUITE",,NEWARK,NJ,07105,DECAVALHO CORP,2672280840.0,80000.0,,,,,N,,,,,,N,,1,02155364,8
2018136305,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,TRANS AM,9999999999.0,999999.0,,,,,N,,,,,,U,,1,,8
2018139651,5.0,1,4206 W SHERLEY LANE AVE,,ALSIP,IL,60803,"DELTA CARRIER GROUP, INC",7087464449.0,80000.0,,,,,N,,,,,,N,,1,02372907,8
2019000758,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2019003771,4.0,9,1152 CROWN POINT ROAD,,DEPTFORD,NJ,08093,STEEDLE CRANE SERVICE LLC,8568485400.0,80000.0,,,,,N,,,,,,N,,2,02547225,4
2019005924,3.0,1,1031 COLLINS LN,,CLOVER,VA,24534,K&R HAULING,4344463223.0,80000.0,,,,,N,,,,,,N,,1,02392188,6
2019006094,5.0,1,1323 NORTH ESHMAN AVENU,,WEST POINT,MS,39773,ROYAL TRUCKING CO,8003211293.0,80000.0,,,,,N,,,,,,N,,1,00063669,8
2019081702,99.0,8,ONE PENN PLAZA,,NEWARK,NJ,07105,NEW JERSEY TRANSIT,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018012557,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2679736104.0,26000.0,,,,,N,,,,,,N,,2,00006207,10
2018027656,99.0,9,221 W ROOSEVELT BLVD,,PHILA,PA,19120,ROCKLAND COLLISION CENTER,9999999999.0,14000.0,,,,,N,,,,,,N,,2,,5
2018028710,99.0,9,2560 N AMERICAN ST,,PHILA,PA,19133,CHONG FOOK FARM TRADING LLC,9999999999.0,26000.0,,,,,N,,,,,,N,,1,,5
2018028822,99.0,9,667 SOUTH AVE,,SECANE,PA,19018,HYBRID TRUX LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2018030910,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018037253,99.0,9,UNKNOWN,,UNKNOWN,NY,99999,NY LOGISTICS,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2018042606,99.0,1,260 HANSEN ACCESS RD,,KNG OF PRUSSA,PA,19406,ROLLING FRITO LAY,9999999999.0,10001.0,,,,,N,,,,,,N,,1,,5
2018043852,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018046526,3.0,3,3093 RTE 109,,LINTON CORNER,NB,E7K1W5,K&T TRANSPORT,5063568613.0,80000.0,,,,,N,,,,,,N,,1,00248456,8
2018047640,99.0,6,3103 S 61ST ST,,PHILA,PA,19153,GEORGE SMITH TOWING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2018048384,2.0,1,1592 ROUTE 38,,LUMBERTON,NJ,08048,"MILLER AUTO LEASING, CO.",2159347100.0,33000.0,,,,,N,,,,,,N,,2,,3
2018048936,1.0,1,55 GLENLAKE PARKWAY,,ATLANTA,GA,30328,UNITED PARCEL SERVICE,2672391984.0,16000.0,,,,,N,,,,,,N,,2,,9
2018051173,99.0,1,785 SUMNEYTOWN,,LANSDALE,PA,19446,KIEFFER'S APPLIANCES,9999999999.0,25999.0,,,,,N,,,,,,N,,1,,5
2018053961,99.0,9,508 BALTIMORE PIKE,,LANSDOWNE,PA,19050,ACCURATE METALS LLC,9999999999.0,62000.0,,,,,N,,,,,,N,,3,,5
2018054230,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2018054455,2.0,1,971 BRIARSDALE ROAD,,HARISBURG,PA,17109,RYDER TRUCK RENTAL,7175616022.0,25999.0,,,,,N,,,,,,N,,2,00383025,3
2018057580,99.0,8,715 W GIRARD,,PHILA,PA,19123,LITTLE LEGACY LEARN CENTER,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2018058195,99.0,9,UNK,,UNK,OK,99999,EAN HOLDINGS LLC,9999999999.0,25999.0,,,,,N,,,,,,N,,1,,5
2018062400,3.0,1,210 BRIDGEWATER RD,,ASTON,PA,19014,RED BULL DISTRIBUTION COMPANY,2672372011.0,80000.0,,,,,N,,,,,,N,,2,01873218,4
2018063081,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018066636,5.0,9,1800 E OLD LINCOLN HWY,,LANGHORN,PA,19047-3013,MAWSON & MAWSON,2157501100.0,80000.0,,,,,N,,,,,,N,A-0070697,2,00113529,8
2018074028,2.0,1,189 CENTRAL AVENUE,,OLD TAPPAN,NJ,07675,DRY ICE CORP,2017673200.0,33000.0,,,,,N,,,,,,N,,2,00296787,3
2018076300,5.0,1,509 MANTUA BLVD,,SEWELL,NJ,08080,PIZZUTILLO TRUCKING LLC,6099298666.0,80000.0,,,,,N,,,,,,N,,2,02346105,8
2018076590,2.0,1,2970 MARKET ST,,PHILADELPHIA,PA,19104,URS FEDERAL SERVICES,2159105290.0,35000.0,,,,,N,,,,,,N,,1,,3
2018077323,2.0,8,7248 WOODLAND AVE,,PHILADELPHIA,PA,19142,A-1 SCHOOL BUS LLC,2153653470.0,29000.0,,,,,N,,,,,,N,,1,02203931,11
2018078017,99.0,9,UNKNOWN,,BENSALEM,PA,19020,THE INSULATION COMPANY,9999999999.0,14000.0,,,,,N,,,,,,N,,1,,5
2018080344,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018083104,99.0,8,"1234 MARKET STREET, 14 TH FLOO",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2018088152,99.0,9,99,,PHILADELPHIA,PA,99999,WAGENFELD,9999999999.0,11500.0,,,,,N,,,,,,N,,2,,99
2018090471,3.0,0,15 W LINWOOD AVE,,MAPLE SHADE,NJ,08052,JP FIDLER TRUCKING,8566631561.0,80000.0,,,,,N,,,,,,N,,2,01620498,8
2018091164,99.0,9,9FDRYULOYUKL,,PHILA,PA,19136,NORTHEAST FENCE INC,9999999999.0,16000.0,,,,,N,,,,,,N,,2,,5
2018092880,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,10
2018094172,3.0,1,300 CENTRE POINTE DRIVE,,VIRGINIA BEACH,VA,23462,BUDGET RENTAL TRUCK,2673176000.0,10288.0,,,,,N,,,,,,N,,1,02164033,4
2018102088,3.0,9,655 COMMERCE PARKWAY EA,,GREENWOOD,IN,46143-0000,UNITED NATURAL FOOD INC,7172667800.0,80000.0,,,,,N,,,,,,N,,1,00179097,8
2018104103,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018104142,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018106771,99.0,9,1234 MARKET,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2018107920,2.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,EASTERN COACH COMPANY SEPTA,2673145847.0,999999.0,,,,,N,,,,,,N,,1,,10
2018109275,99.0,9,885 N EASTON RD APT 9B7,,NORTH WALES,PA,19454,CAIN,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2018109291,99.0,1,UNKNOWN,,UNKNOWN,IN,99999,RYDER TRUCK RENTAL,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2018110189,3.0,4,318 W MAIN STREET,,BIRDSBORO,PA,19508,JABIN LEASING ORGANIZATION,6105823800.0,73280.0,,,,,N,,,,,,N,,1,01670850,9
2018110298,99.0,8,150 MARKET ST,,PHILADELPHIA,PA,19124,SEPTA,0.0,999999.0,,,,,N,,,,,,N,,1,,10
2018122124,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,19500.0,,,,,N,,,,,,N,,1,,99
2018127411,99.0,8,99,,PHILADELPHIA,PA,19137,MAT BUS CORP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018127855,1.0,9,100 SOUTH BROAD ST,,PHILA,PA,19110,CITY OF PHILA,2155352132.0,999999.0,,,,,N,,,,,,N,,2,00085007,99
2018128354,99.0,4,111 WEST DOMINION DRIVE,,MARLTON,NJ,08053,DOMINICK LOLLI AND SON,9999999999.0,999999.0,,,,,N,,,,,,N,,1,00628806,9
2018129420,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018130111,2.0,8,14005 MCNULTY ROAD,,PHILADELPHIA,PA,19154,DAVID THOMAS TRANSPORTATION,2156778300.0,12300.0,,,,,N,,,,,,N,,2,01370479,11
2018130370,99.0,8,1233 MARKET STREET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018130697,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018131763,99.0,9,99,,99,ZZ,99999,FLEETWAY CAPITAL CORP,9999999999.0,18000.0,,,,,N,,,,,,N,,1,,99
2018133416,99.0,8,200 HAHN RD,,PITTSBURGH,PA,15209,FIRST STUDENT INC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018139405,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2150000000.0,999999.0,,,,,N,,,,,,N,,1,,11
2019008280,3.0,1,135 FAIRWAY TRL,,CONVINGTON,GA,30014-3973,COURTNEY D CRAWFORD,4047727802.0,80000.0,,,,,N,,,,,,N,,2,02103899,8
2019017165,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2019017891,99.0,1,99,,99,ZZ,99999,U-HAUL,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2019032084,5.0,9,500D MARKLEY STREET,,PORT READING,NJ,07064,D&M BROTHERS ENTERPRISES CO.,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2018013665,3.0,0,1885 N READING RD,,DENVER,PA,17517,E&F,7176616100.0,34000.0,,,,,N,,,,,,N,A-00117949,1,00005572,8
2018023138,99.0,3,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,80000.0,,,,,N,,,,,,U,,1,,8
2018026866,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2018028796,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,AMOROSO,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2018031196,5.0,2,2700 W. PASSYUNK,,PHILADELPHIA,PA,19145,SUNOCO GAS,8007866261.0,80000.0,1.0,3.0,,,Y,1.0,1.0,,,,N,,2,00010328,8
2018032514,99.0,4,UNKNOWN,,UNKNOWN,ZZ,99999-9999,UNKNOWN,9999999999.0,,,,,,N,,,,,,U,,1,99999999,9
2018033952,99.0,0,116 N LIVELY BOULEVARD,,ELK GROVE VILLAGE,IL,60007,PENN TANK LINES,5705566717.0,80000.0,,,,,N,,,,,,N,,2,00264473,8
2018036612,5.0,1,456 PENN ST.,,YEADON,PA,19050,FORRSMITH LOGISTICS SERVICES LLC,6102859835.0,80000.0,,,,,N,,,,,,N,,1,02257556,8
2018041777,2.0,6,1770 N IMLER VALLEY RD,,IMLER,PA,16655,TL BLACK TRUCKING LLC,8142395855.0,0.0,,,,,N,,,,,,N,,1,01706762,6
2018043031,2.0,8,3099 ORTHODOX ST,,PHILADELPHIA,PA,19137,MAT BUS CO,2673704139.0,999999.0,,,,,N,,,,,,N,,3,02643668,11
2018044868,3.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRANSP,2155808100.0,58680.0,,,,,N,,,,,,N,,1,00010206,11
2018047620,99.0,8,114 CALLOWHILL ST,,PHILA,PA,19123,IMPERIAL PARKING US INC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2018050414,4.0,4,565 E ST. ANDREWS DR,,MEDIA,PA,19063,FRANIA INC,6105656750.0,73280.0,,,,,N,,,,,,N,,1,02042466,9
2018054103,99.0,9,UNKNOWN,,UNKNOWN,NJ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2018054245,99.0,8,UNKNOWN,,PHIADELPHIA,PA,19124,GRACE TRINITY UNITED CHURCH OF,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2018054879,2.0,1,725 EAST ERIE,,PHILADELPHIA,PA,19134,LIBERTY COCA-COLA,2023664109.0,54900.0,,,,,N,,,,,,N,,2,03039537,8
2018055366,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,1,,11
2018059108,4.0,4,335 PAWLINGS RD,,PHOENIXVILLE,PA,194602656,DELAWARE VALLEY PAVING INC,6109830568.0,73280.0,,,,,N,,,,,,N,,2,00814316,4
2018068462,2.0,1,PO BOX68,,CEDAR RAPIDS,IA,52406,CRST EXPEDITED INC,8005152778.0,80000.0,,,,,N,,,,,,N,,1,00053773,8
2018072393,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2018072405,2.0,9,3115 SANATOSA RD,,POTTSTOWN,PA,19464,RINEHARTS SANITATION,8008676889.0,25999.0,,,,,N,,,,,,N,,1,01476877,99
2018076686,2.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,30000.0,,,,,N,,,,,,N,,2,,10
2018079084,99.0,9,10059 SANDMEYER LN,,PHILA,PA,19116,SERAVALLI,9999999999.0,11000.0,,,,,N,,,,,,N,,3,,5
2018082730,99.0,1,3600 GRAYS FERRY AVE,,PHILA,PA,19146,FEDERAL EXPRESS CORP,2152185700.0,16000.0,,,,,N,,,,,,N,,2,,9
2018083714,99.0,9,"1301 HARRISBURG PIKE,PO",,HARRISBURG,PA,17604,WAY SERVICES INC,9999999999.0,33000.0,,,,,N,,,,,,N,,2,,5
2018087078,2.0,1,329 JEFFERSON RD,,ROCHESTER,NY,14623,RYDER TRUCK RENTAL,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,3
2018087552,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018091623,2.0,1,6 RESEARCH DR,,BETHEL,CT,06801,NEHDS LOGISTICS INC,2037309300.0,25950.0,,,,,N,,,,,,N,,1,01452227,9
2018091623,5.0,1,888 DOREMUS AVE,,NEWARK,NJ,07114,SALSON LOGISTICS INC,9739860200.0,80000.0,,,,,N,,,,,,N,,5,00707789,8
2018093053,99.0,9,UNKNOWN ADDRESS,,UNKNOWN CITY,ZZ,99999,UNKNOWN CARRIER,9999999999.0,,,,,,N,,,,,,N,,3,,99
2018093931,5.0,1,9304 FOREST LANE SUITE S119,,DALLAS,TX,75243,MORAL TRANSPORTATION LLC,4089853991.0,80000.0,,,,,N,,,,,,N,,1,02779680,8
2018095791,99.0,8,1234 MARKET ST,14TH FLR,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,1,,11
2018100631,99.0,9,"100 S BROAD ST,3RD FL",,PHILA,PA,19110,CITY OF PHILA,9999999999.0,53220.0,,,,,N,,,,,,N,,4,,5
2018102478,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018103842,3.0,1,39 CONNORS LANE,,THROBURN,NS,B0K1W0,CONNORS TRANSFER LIMITED,9999999999.0,49500.0,,,,,N,,,,,,N,,1,00309053,8
2018109058,3.0,2,1700 CROWN POINT RD,,WEST DEPTFORD,NJ,08086,WEAVER OIL INC,8568451505.0,55000.0,3.0,,,,Y,1.0,,,,,N,,1,00354341,4
2018109058,6.0,1,118 MONNACHIE AVE,,CARLSTAOT,NJ,07072,LIBERTY COCA-COLA BEVERAGES LLC,2153072158.0,55000.0,,,,,N,,,,,,N,,2,03039537,8
2018110685,99.0,7,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,2156865510.0,57000.0,,,,,N,,,,,,N,,2,00085141,9
2018115151,99.0,9,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,19500.0,,,,,N,,,,,,N,,2,,99
2018122051,99.0,9,3950 N DELAWARE,,PHILA,PA,19137,FINAL DESTINATION INC,6107925353.0,19700.0,,,,,N,,,,,,N,,1,,99
2018122248,2.0,3,1716 ROCKWELL RD,,ABINGTON,PA,19001,MIKES TOWING II LLC,2157222111.0,26000.0,,,,,N,,,,,,N,,2,02462637,3
2018123537,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018125097,3.0,1,7333 MILNOR STREET,,PHILADELPHIA,PA,19136,REVOLUTION RECOVERY LLC,2153336505.0,33000.0,,,,,N,,,,,,N,,1,01767816,9
2018125097,4.0,4,930 E MARKET STREET,,BETHLEHEM,PA,18017,RUGGIERO TRUCKING COMPANY,6106915993.0,73280.0,,,,,N,,,,,,N,,2,00497608,9
2018127976,3.0,9,2341 DEERFIELD DR,,FORT MILL,SC,29715,SUNBELT RENTALS INC,2153223200.0,80000.0,,,,,N,,,,,,N,,1,00500579,8
2018130357,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018130832,99.0,9,TYUOTYIO,,KTYIOUTYIO,ZZ,99999,RICCIS TRANSPORT RECOVERY INC,9999999999.0,25500.0,,,,,N,,,,,,N,,1,,99
2018130832,99.0,8,1234 MARKET,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018133261,2.0,1,2433 W WESTMORELAND STR,,PHILADELPHIA,PA,19129,RAH ENTERPRISES INC,9999999999.0,25950.0,,,,,N,,,,,,U,,2,,5
2018136560,99.0,8,1100 GREENWOOD RD,,YORK,PA,17408,DURHAM SCHOOL SERVICES LP,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2019000764,2.0,8,4611 BOND AVE,,DREXEL HILL,PA,19026,UPPER DARBY SCHOOL DISTRICT,6107897200.0,999999.0,,,,,N,,,,,,N,,2,,11
2019002539,99.0,1,22724 PETERKINS RD,,GEORGETOWN,DE,19947,JB WALKER TRANSPORTATION LLC,3025679194.0,80000.0,,,,,N,,,,,,N,,1,03122069,8
2019017146,99.0,9,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,16000.0,,,,,N,,,,,,N,,2,,99
2019017826,99.0,9,2 NEALY BLVD,,TRAINER,PA,19061,SHRED IT USA LLC,9999999999.0,25999.0,,,,,N,,,,,,N,,3,01153892,99
2019017901,99.0,8,440 N BROAD,,PHILA,PA,99999,PHILA SCHOOL DIST,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2019023336,99.0,9,99,,99,ZZ,99999,UNIFIED DOOR,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2018011165,5.0,1,94 WALDOBRO ROAD,,JEFFERSON,ME,84348,MTR,9108505052.0,80000.0,,,,,N,,,,,,N,,2,02305869,8
2018013714,4.0,4,124 CHESTNUT ST,,PHILADELPHIA,PA,19106,REAL CONSTRUCTION,2159774865.0,73280.0,,,,,N,,,,,,N,,1,71578668,4
2018020782,2.0,8,3101 ORTHODOX ST.,,PHILADELPHIA,PA,19137,MAT BUS CORP,2153830470.0,27500.0,,,,,N,,,,,,N,,2,02643668,11
2018025061,2.0,3,P O BOX 7825,,SAVANNAH,GA,31418-7825,CT TRANSPORTATION LLC.,4045591442.0,18436.0,,,,,N,,,,,,N,,1,00097620,9
2018025349,5.0,3,4300 WISSAHICKON AVENUE,,PHILADELPHIA,PA,19129,ALTOMARE PRECAST INC,2152258800.0,80000.0,,,,,N,,,,,,N,,1,00452147,8
2018025458,3.0,3,600 FIRST BLVD,,WILMINGTON,DE,19804,TIRE SALES LLCC,3029942900.0,,,,,,N,,,,,,N,,2,00007740,2
2018026865,99.0,8,8833 STENTON,,WYNDMOOR,PA,19038,LYRIC HEALTH CARE FACILITIES,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2018027219,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018029969,99.0,9,653 ALLENGROVE ST,,PHILA,PA,19120,WATSON,9999999999.0,11000.0,,,,,N,,,,,,N,,1,,5
2018030011,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018030018,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018030043,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,JB HUNT TRANSPORT INC.,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2018030130,99.0,8,1234MARKET ST,,PHILADELPHIA,PA,19107,S PA TRANSPORTATION,2155807800.0,999999.0,,,,,N,,,,,,N,,1,00003055,11
2018030308,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,,,1,,11
2018030710,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,SALEM TRUCK LEASING,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,5
2018039301,99.0,9,504 ELIZABETH DR,,NORRISTOWN,PA,19403,THOMAS R ARENA INC,9999999999.0,15000.0,,,,,N,,,,,,N,,3,,5
2018042638,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,PENSKE,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2018044216,5.0,7,433 PASSMORE ST,433,PHILADELPHIA,PA,191111911,GUERRA TRANSPORTATION,2158477909.0,80000.0,,,,,N,,,,,,N,,1,01881484,8
2018046278,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,11
2018047682,99.0,9,225 CRAWFORD AVE,,LANSDOWNE,PA,19050,MR LOGISTICS,9999999999.0,12300.0,,,,,N,,,,,,N,,1,,5
2018048680,3.0,4,216 KULPS ROAD,,SASSAMANSVILLE,PA,19472,AGLIANO BROTHERS INC,4849951298.0,80000.0,,,,,N,,,,,,N,,2,00613208,4
2018049517,99.0,9,3275 FOX ST,,PHILA,PA,19129,CITY OF PHILA,9999999999.0,19500.0,,,,,N,,,,,,N,,2,,5
2018051011,5.0,1,P O BOX 6,,LEOLA,PA,17540,NED BARD & SON CO,7176616722.0,80000.0,,,,,N,,,,,,N,,2,00010537,8
2018051958,4.0,5,355 NEWBOLD RD,,FAIRLESS HILLS,PA,19030,ALTA INDUSTRIAL PROPERTIES,2152950777.0,80000.0,,,,,N,,,,,,N,,2,02591895,4
2018054080,99.0,9,5533 WESTFORD RD,,PHILA,PA,19120,TOMMY LUNCH TRUCK,9999999999.0,14000.0,,,,,N,,,,,,N,,1,,5
2018055605,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,999999.0,,,,,N,,,,,,N,,1,,11
2018057646,99.0,9,545 TASKER AVE,,NORWOOD,PA,99999,3CS TOWING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2018059088,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2018063246,4.0,9,UNK,,UNK,ZZ,99999,UNKNOWN,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,9
2018065716,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018066196,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2018066486,3.0,3,3710 TULANE RD,,MEMPHIS TN,TN,38116,"BUILDERS TRANSPORTATION CO., L",4342479935.0,80000.0,,,,,N,,,,,,N,,2,00217952,8
2018067658,4.0,4,1124 JARVIS ROAD,,ERIAL,NJ,08081,THOMPSON TRUCKING INC,8566276365.0,73280.0,,,,,N,,,,,,N,,1,00085854,4
2018072456,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2018072793,2.0,8,2329 E HAGERT ST,,PHILADELPHIA,PA,19125,KAREN HOLZWARTH DBA K &H BUS S,2158686209.0,800000.0,,,,,N,,,,,,N,,2,02032259,11
2018073245,5.0,4,100 S BROAD STREET,,PHILADELPHIA,PA,19119,CITY OF PHILADELPHIA,2156852615.0,80000.0,,,,,N,,,,,,N,,1,,8
2018074908,5.0,4,1600 ARCH ST,,PHILADELPHIA,PA,19103,CITY OF PHILADELPHIA,2156861776.0,80000.0,,,,,N,,,,,,N,,1,00999999,8
2018078048,2.0,4,ROUTE 329,,NORTHAMPTON,PA,18067,LV COMPANY INC,6102612220.0,73280.0,,,,,N,,,,,,N,,1,00205701,9
2018079617,3.0,9,21 CLAREMONT AVE,,LITTLE FERRY,NJ,07643,TRANZ TRUCKING,9999999999.0,26000.0,,,,,N,,,,,,N,,2,01034076,8
2018082712,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,,,2,,11
2018086044,4.0,4,1431 BROAD ST,,DRESHER,PA,19025,NDV SCRAP METAL CO,2154230690.0,73280.0,,,,,N,,,,,,N,,1,01704401,4
2018091097,5.0,3,ROUTE 10 GREEN HILLS,,READING,PA,19603,PENSKE TRUCK LEASING CO L P,8553457268.0,80000.0,,,,,N,,,,,,N,,1,00327574,8
2018092518,5.0,1,310 N ZARFOSS DRIVE,,YORK,PA,17404,A & S SERVICES GROUP LLC,7177923632.0,80000.0,,,,,N,,,,,,N,,1,01880751,8
2018095468,3.0,1,3190 S 70TH STREET RM 2,,PHILADELPHIA,PA,19153,US POSTAL SERVICE,2158635388.0,26000.0,,,,,N,,,,,,N,,1,,9
2018095905,99.0,1,501 COTTONTAIL,,SOMERSET,NJ,08873,NESTLE WATERS INC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2018097204,99.0,3,582 LOWER RIDGE RD,,CONWAY,AR,72032,P&S TRANSPORT INC,5012779419.0,999999.0,,,,,N,,,,,,N,,1,,8
2018097316,3.0,0,16494 W 132ND CT,,OLATHE,KS,66062,PUNNIA EXPRESS INC,9134855894.0,80000.0,,,,,N,,,,,,N,,2,00146052,8
